RUN	20140318095728	pricingsimulation	pricingsimulation
ACTION	Pricing	12	price	1395136651137	1395136651170	1395136655197	1395136655197	OK	 
ACTION	Pricing	395	price	1395136651115	1395136651159	1395136655236	1395136655236	OK	 
ACTION	Pricing	45	price	1395136651484	1395136651486	1395136655271	1395136655272	OK	 
ACTION	Pricing	10	price	1395136651276	1395136651281	1395136655311	1395136655311	OK	 
ACTION	Pricing	165	price	1395136651521	1395136651529	1395136655351	1395136655352	OK	 
ACTION	Pricing	368	price	1395136651358	1395136651360	1395136655386	1395136655386	OK	 
ACTION	Pricing	314	price	1395136651429	1395136651435	1395136655420	1395136655421	OK	 
ACTION	Pricing	253	price	1395136651617	1395136651620	1395136655455	1395136655455	OK	 
ACTION	Pricing	382	price	1395136651292	1395136651295	1395136655495	1395136655495	OK	 
ACTION	Pricing	340	price	1395136651326	1395136651327	1395136655530	1395136655530	OK	 
ACTION	Pricing	266	price	1395136651504	1395136651506	1395136655565	1395136655567	OK	 
ACTION	Pricing	139	price	1395136651242	1395136651246	1395136655601	1395136655601	OK	 
ACTION	Pricing	101	price	1395136651401	1395136651407	1395136655636	1395136655636	OK	 
ACTION	Pricing	112	price	1395136651264	1395136651273	1395136655669	1395136655669	OK	 
ACTION	Pricing	228	price	1395136651343	1395136651345	1395136655703	1395136655703	OK	 
ACTION	Pricing	70	price	1395136651262	1395136651269	1395136655741	1395136655741	OK	 
ACTION	Pricing	398	price	1395136651532	1395136651534	1395136655775	1395136655776	OK	 
ACTION	Pricing	47	price	1395136651518	1395136651522	1395136655808	1395136655810	OK	 
ACTION	Pricing	378	price	1395136651486	1395136651488	1395136655847	1395136655848	OK	 
ACTION	Pricing	367	price	1395136651514	1395136651517	1395136655886	1395136655887	OK	 
ACTION	Pricing	161	price	1395136651371	1395136651375	1395136655942	1395136655942	OK	 
ACTION	Pricing	69	price	1395136651373	1395136651378	1395136655984	1395136655984	OK	 
ACTION	Pricing	209	price	1395136651437	1395136651439	1395136656021	1395136656021	OK	 
ACTION	Pricing	357	price	1395136651319	1395136651321	1395136656059	1395136656060	OK	 
ACTION	Pricing	383	price	1395136651169	1395136651183	1395136656101	1395136656101	OK	 
ACTION	Pricing	140	price	1395136651467	1395136651469	1395136656141	1395136656142	OK	 
ACTION	Pricing	385	price	1395136651480	1395136651482	1395136656178	1395136656179	OK	 
ACTION	Pricing	397	price	1395136651248	1395136651255	1395136656212	1395136656212	OK	 
ACTION	Pricing	453	price	1395136651204	1395136651208	1395136656263	1395136656264	OK	 
ACTION	Pricing	411	price	1395136651310	1395136651311	1395136656287	1395136656287	OK	 
ACTION	Pricing	264	price	1395136651200	1395136651205	1395136656322	1395136656322	OK	 
ACTION	Pricing	358	price	1395136651470	1395136651472	1395136656357	1395136656357	OK	 
ACTION	Pricing	170	price	1395136651298	1395136651300	1395136656389	1395136656389	OK	 
ACTION	Pricing	14	price	1395136651295	1395136651296	1395136656429	1395136656430	OK	 
ACTION	Pricing	93	price	1395136651508	1395136651509	1395136656469	1395136656470	OK	 
ACTION	Pricing	418	price	1395136651226	1395136651228	1395136656512	1395136656513	OK	 
ACTION	Pricing	159	price	1395136651435	1395136651439	1395136656551	1395136656552	OK	 
ACTION	Pricing	94	price	1395136651314	1395136651315	1395136656593	1395136656593	OK	 
ACTION	Pricing	177	price	1395136651501	1395136651503	1395136656627	1395136656628	OK	 
ACTION	Pricing	26	price	1395136651375	1395136651387	1395136656658	1395136656659	OK	 
ACTION	Pricing	479	price	1395136651196	1395136651198	1395136656692	1395136656692	OK	 
ACTION	Pricing	16	price	1395136651413	1395136651415	1395136656723	1395136656723	OK	 
ACTION	Pricing	257	price	1395136651321	1395136651322	1395136656753	1395136656753	OK	 
ACTION	Pricing	477	price	1395136651312	1395136651313	1395136656790	1395136656791	OK	 
ACTION	Pricing	324	price	1395136651444	1395136651446	1395136656828	1395136656829	OK	 
ACTION	Pricing	353	price	1395136651306	1395136651312	1395136656862	1395136656863	OK	 
ACTION	Pricing	156	price	1395136651452	1395136651454	1395136656898	1395136656898	OK	 
ACTION	Pricing	88	price	1395136651262	1395136651272	1395136656932	1395136656932	OK	 
ACTION	Pricing	192	price	1395136651447	1395136651448	1395136656973	1395136656974	OK	 
ACTION	Pricing	137	price	1395136651479	1395136651480	1395136657010	1395136657012	OK	 
ACTION	Pricing	208	price	1395136651161	1395136651181	1395136657043	1395136657044	OK	 
